代號,名稱,年月日,100-200 張(比率),200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
1470,大統新創,2013/03/01,3.64,5.5,5.74,3.02,3.03,72.83
1471,首利,2013/03/01,5.59,5.17,2.07,1.4,2.47,35.74
1472,三洋實業,2013/03/01,7.31,5.57,10.02,0.9,1.48,56.85
1473,台南,2013/03/01,2.88,4.67,3.34,2.79,0,57.96
1474,弘裕,2013/03/01,7.45,6.55,4.47,1.9,2.53,54.35
1475,業旺,2013/03/01,0.48,0,0.84,0,0,95.05
1476,儒鴻,2013/03/01,4.82,5.82,5.09,3.97,2.96,66.87
1477,聚陽,2013/03/01,7.03,8.82,6.76,4.58,3.25,42.27
1503,士電,2013/03/01,2.34,1.92,1.71,1.17,0.68,77.13
1504,東元,2013/03/01,3.18,4.22,2.69,2.38,1.44,68.41
1506,正道,2013/03/01,4.84,4.39,3.58,2.35,2.11,65.79
1512,瑞利,2013/03/01,4.99,4.08,1.55,3.45,0.92,65.18
1513,中興電,2013/03/01,5.04,3.98,2.49,2.33,0.37,49.12
1514,亞力,2013/03/01,6.76,6.76,5.57,5.07,3.12,42.35
1515,力山,2013/03/01,4.27,5.67,5.94,2.99,0.93,61.13
1516,川飛,2013/03/01,3.75,0,3.88,6.71,8.02,10.17
1517,利奇,2013/03/01,7.08,7.15,3.71,0.91,1.89,35.2
1519,華城,2013/03/01,3.55,3.78,1.78,0.75,1.01,63.75
1521,大億,2013/03/01,3.52,2.75,1.23,2.85,1.31,70.38
1522,堤維西,2013/03/01,4.94,4.93,1.52,0.46,3.62,54.5
1524,耿鼎,2013/03/01,5.13,7.79,4.24,2.17,1.68,49.03
1525,江申,2013/03/01,2.87,0.3,1.29,1,1.3,76.81
1526,日馳,2013/03/01,6.35,7.45,10.15,3.74,0,43.81
1527,鑽全,2013/03/01,5.77,5.19,3.49,2.21,2.24,31.24
1528,恩德,2013/03/01,7.2,8.28,2.89,1.33,2.36,46.36
1529,樂事綠能,2013/03/01,9.75,9.04,4.88,5.06,2.74,37.64
1530,亞崴,2013/03/01,3.5,2.08,1.7,0.63,1.8,63.61
1531,高林股,2013/03/01,5.59,4.03,4.47,2.53,1.46,51.04
1532,勤美,2013/03/01,6.04,6.52,3.06,1.9,1.86,60.25
1533,車王電,2013/03/01,3.59,2.14,6.47,7.06,3.62,55.05
1535,中宇,2013/03/01,2.55,1.91,0.9,0.53,0,77.12
1536,和大,2013/03/01,7.08,8.11,5.3,4.84,3.33,43.72
1537,廣隆,2013/03/01,7.72,12.17,7.38,3.94,4.54,38.92
1538,正峰,2013/03/01,8.38,8.13,3.09,2.07,2.24,38.17
1539,巨庭,2013/03/01,2.82,4.88,4.23,4.25,0,70.75
1540,喬福,2013/03/01,6.81,7.09,4.22,0.81,3.05,38.86
1541,錩泰,2013/03/01,2.23,2,0.73,1.77,1.12,80.74
1558,伸興,2013/03/01,11.49,8.76,8.16,7.56,12.47,8.62
1560,中砂,2013/03/01,4.89,7.79,3.91,7.51,1.18,41.25
1565,精華,2013/03/01,10.68,18.84,8.97,8.59,1.68,31.75
1568,倉佑,2013/03/01,4.43,6.18,6.95,4.39,6.03,63.74
1569,濱川,2013/03/01,6.52,6.15,9.36,2.98,1.22,45.73
1570,力肯,2013/03/01,6.45,6.62,9.93,12.46,3.52,36.19
1580,新麥,2013/03/01,5.99,11.96,3.48,6.61,6.23,38.38
1582,信錦,2013/03/01,3.61,7.77,4.96,1.78,5.69,43.28
1583,程泰,2013/03/01,1.48,1.77,0.45,1.43,0,85.02
1584,精剛,2013/03/01,9.21,7.2,4.33,1.73,2.26,39.45
1586,和勤,2013/03/01,7.88,10.57,1.14,6.14,4.1,52.98
1587,吉茂,2013/03/01,3.42,7.59,7.25,5.28,8.06,63.57
1589,永冠-KY,2013/03/01,1.28,1.21,1.41,2.2,0,85.24
1590,亞德客-KY,2013/03/01,3.77,6.24,4.94,4.98,4.7,69.5
1591,駿吉-KY,2013/03/01,6.21,3.03,6.95,3.66,8.86,61.87
1593,祺驊,2013/03/01,7.56,18.43,9.72,8.53,11.11,13.03
1595,川寶,2013/03/01,4.69,9.47,5.96,3.19,2.53,48.23
1597,直得,2013/03/01,10.11,17.85,8.36,9.61,0,26.66
1598,岱宇,2013/03/01,0.84,0.94,0.76,1.01,1.46,92.83
1599,宏佳騰,2013/03/01,0.42,3.15,7.47,3.32,0,73.93
1603,華電,2013/03/01,3.38,3.85,3.33,1.21,1.55,67.16
1604,聲寶,2013/03/01,5.47,6.47,3.59,2.74,2.28,45.27
1605,華新,2013/03/01,5.06,4.56,2.62,1.2,1.3,59.52
1608,華榮,2013/03/01,4.76,4.4,2.58,1.22,1.82,60.66
1609,大亞,2013/03/01,7.74,6.7,4.45,3.53,1.36,35.5
1611,中電,2013/03/01,3.81,4.19,3.81,2.57,2.02,65.12
1612,宏泰,2013/03/01,3.89,5.2,2.37,1.75,0.58,54.11
1614,三洋電,2013/03/01,3.05,4.03,3.33,2.85,1.06,78.58
1615,大山,2013/03/01,2.01,4.01,1.75,0.54,0.87,77.62
1616,億泰,2013/03/01,4.85,5.31,2.43,1.67,1.34,58.31
1617,榮星,2013/03/01,2.62,2.9,2.01,1.92,3.23,76.78
1618,合機,2013/03/01,5.02,5.66,2.54,2.04,1.01,56.24
1626,艾美特-KY,2013/03/01,0.74,3.72,4.09,0.68,1.54,86.09
1701,中化,2013/03/01,5.07,3.95,3.32,1.2,1.21,36.28
1702,南僑,2013/03/01,2.78,1.69,2.41,3.57,0.28,57.28
1707,葡萄王,2013/03/01,5.57,7.2,6.36,5.39,4.05,49.06
1708,東鹼,2013/03/01,2.98,3.29,2.66,1.68,1.7,50.55
1709,和益,2013/03/01,4.91,6.23,3.57,2.89,2.13,65.26
1710,東聯,2013/03/01,1.93,2.23,1.71,0.89,1.51,72
1711,永光,2013/03/01,5.74,5.66,3.38,2.72,3.17,50.12
1712,興農,2013/03/01,7.04,7.75,4.88,4.49,2.85,29.41
1713,國化,2013/03/01,6.99,5.76,4.42,2.82,2.37,53.4
1714,和桐,2013/03/01,7.01,5.73,2.86,2.47,1.83,49.37
1717,長興,2013/03/01,4.07,3.8,2.68,1.76,1.21,69.94
1718,中纖,2013/03/01,5.52,4.3,3.24,1.94,2,44.27
1720,生達,2013/03/01,3.18,3,2.82,0.36,0.52,55.49
1721,三晃,2013/03/01,5.98,5.41,3.92,4.22,2.06,33.69
1722,台肥,2013/03/01,2.12,2.6,2.24,1.6,1.55,73.71
1723,中碳,2013/03/01,4.81,5.06,3.1,3.09,1.09,55.29
1725,元禎,2013/03/01,0.62,0.43,0,0.75,0.45,94.47
1726,永記,2013/03/01,2.8,2.84,0.82,0,0.49,80.03
1727,中華化,2013/03/01,5.08,3.66,3.51,1.34,0.92,49.86
1730,花仙子,2013/03/01,3.84,5.22,6.49,5.28,0,57.52
1731,美吾華,2013/03/01,7.01,6.64,4.08,2.95,1.42,38.84
1732,毛寶,2013/03/01,3.32,6.08,0,3.3,2.27,65.67
1733,五鼎,2013/03/01,7.39,6.56,5.41,2.01,2.62,35.13
1734,杏輝,2013/03/01,6.17,7.17,4.9,1.88,3.02,29.11
1735,日勝化,2013/03/01,3.96,5.21,2.72,1.53,1.88,63.1
1736,喬山,2013/03/01,2.19,3.13,1.66,0.36,0.9,84.57
1737,臺鹽,2013/03/01,3.55,3.02,2.95,1.21,1.66,47.74
1742,台蠟,2013/03/01,4.26,3.15,0,2.26,0,52.67
1752,南光,2013/03/01,2.62,4.91,1.68,2.05,1.43,61.62
1760,寶齡富錦,2013/03/01,6.52,11.96,4.27,0,0,49.86
1762,中化生,2013/03/01,4.63,7.32,2.08,0,1.15,49.36
1773,勝一,2013/03/01,4.89,4.16,2.39,2.2,2.81,66.94
1776,展宇,2013/03/01,1.85,8.16,5.78,6.62,8.61,57.79
1777,生泰,2013/03/01,10.79,3.62,1.7,0,0,52.54
1781,合世,2013/03/01,6.87,13.44,10.57,6.93,1.89,28.57
1783,和康生,2013/03/01,4.03,9.09,3.91,0,3.76,69.59
1784,訊聯,2013/03/01,10.3,9.26,3.68,6.46,2.06,12.51
1785,光洋科,2013/03/01,6.25,5.19,4.53,2.49,0.94,34.34
1786,科妍,2013/03/01,6.27,6.22,6.44,0,6.95,61.04
1788,杏昌,2013/03/01,8.03,7.68,6.62,6.42,0,20.95
1789,神隆,2013/03/01,1.91,1.94,1.91,1.37,0.93,82.39
1795,美時,2013/03/01,7.72,13.96,9.45,3.86,4.82,22.74
1799,易威,2013/03/01,6.73,4.72,11.14,4.16,0,14.89
1802,台玻,2013/03/01,1.52,1.75,1.18,0.84,0.72,87.42
1805,寶徠,2013/03/01,3.98,9.01,1.11,9.23,3.49,56.38
1806,冠軍,2013/03/01,3.86,3.16,2.39,1.73,1.02,54.76
1808,潤隆,2013/03/01,3.97,3.52,4.2,2.84,1.23,55.26
1809,中釉,2013/03/01,3.46,3.66,2.07,2.57,1.87,52.49
1810,和成,2013/03/01,4.04,3.57,2.52,2.53,3.16,62.09
1813,寶利徠,2013/03/01,7.07,9.63,4.85,6.55,4.59,32.52
1815,富喬,2013/03/01,5.79,5.53,2.36,0.65,1.7,41.91
1817,凱撒衛,2013/03/01,2.94,3.95,2.92,0,8.33,76.45
1903,士紙,2013/03/01,2.59,2.99,2.59,0.84,1.73,78.68
1904,正隆,2013/03/01,4.53,4.72,2.74,1.4,1.96,58.88
1905,華紙,2013/03/01,3.35,3.16,1.9,0.98,0.72,74.08
1906,寶隆,2013/03/01,4.04,4.4,1.59,0.86,0,71.67
1907,永豐餘,2013/03/01,2.83,2.25,1.64,0.83,0.75,77.17
1909,榮成,2013/03/01,4.16,4.75,2.54,3.08,1.05,62.17
2002,中鋼,2013/03/01,4.31,2.68,1.07,0.64,0.36,54.33
2006,東和鋼鐵,2013/03/01,2.21,2.37,1.33,1.21,0.89,71.77
2007,燁興,2013/03/01,6.29,6.04,4.51,1.33,1.66,39.4
2008,高興昌,2013/03/01,2.82,2.08,1.66,0.87,1.35,76.8
2009,第一銅,2013/03/01,3.51,3.25,1.66,1.14,0.7,56.73
2010,春源,2013/03/01,5.3,4.5,3.57,1.72,1.94,62.33
2012,春雨,2013/03/01,2.65,4.44,4.56,4.54,4.49,62.29
2013,中鋼構,2013/03/01,3.04,2.97,1.29,0.99,0.91,66.75
2014,中鴻,2013/03/01,5.44,4.16,1.64,1.32,0.67,49.84
2015,豐興,2013/03/01,2.06,2.79,2.8,2.04,2.2,81.43
2017,官田鋼,2013/03/01,4.73,4.51,1.86,0.51,1.87,43.46
2020,美亞,2013/03/01,4.45,4.64,3.13,0.99,0.98,61.19
2022,聚亨,2013/03/01,7.94,5.84,4.5,2.48,1.07,33.76
2023,燁輝,2013/03/01,4.25,3.93,2.07,0.87,1.38,62.04
2024,志聯,2013/03/01,8.48,4.25,4.54,2.43,1.63,39.39
2025,千興,2013/03/01,7.47,5.76,3.12,2.38,0.86,31.67
2027,大成鋼,2013/03/01,5.24,3.7,1.9,2.54,1.15,51.91
2028,威致,2013/03/01,8.27,6.55,5.13,0.52,1.32,38.44
2029,盛餘,2013/03/01,4.03,2.86,1.85,0.19,0.31,70.19
2030,彰源,2013/03/01,4.46,4.06,1.8,2.07,1.2,52.26
2031,新光鋼,2013/03/01,5.62,5.11,2.93,1.69,2.04,37.63
2032,新鋼,2013/03/01,5.59,6.56,3.58,2.12,0,47.91
2033,佳大,2013/03/01,4.77,3.54,3.89,1.7,11.37,49.02
2034,允強,2013/03/01,6.72,5.26,2.3,1.5,2.19,33.62
2035,唐榮,2013/03/01,0.86,0.68,0.42,0,0,93.43
2038,海光,2013/03/01,3.49,2.92,2.32,1.1,1.55,66.26
2049,上銀,2013/03/01,5.58,7.49,5.05,3.1,5.75,53.45
2059,川湖,2013/03/01,4.08,8.65,5.92,3.77,1.9,61.73
2061,風青,2013/03/01,5.2,8.16,4.75,7.17,6.73,55.65
2062,橋椿,2013/03/01,1.49,2.28,1.5,0.42,0.6,85.24
2063,世鎧,2013/03/01,7.43,7.15,4.74,8.74,4.09,41.97
2064,晉椿,2013/03/01,0.39,0.34,0.72,0,0,97.25
2065,世豐,2013/03/01,0.34,0.68,4.15,2.44,3.33,87.27
2066,世德,2013/03/01,0,0,0,2.35,2.88,93.67
2067,嘉鋼,2013/03/01,3.61,11.51,12.32,0,4.9,62.55
2101,南港,2013/03/01,4.27,3.95,1.97,1.53,1.93,56.78
2102,泰豐,2013/03/01,5.78,3.97,3.12,2.46,2.29,46.91
2103,台橡,2013/03/01,2.86,3.03,2.16,1.31,1.83,65.28
2104,國際中橡,2013/03/01,3.64,5.52,2.76,2.87,2.85,60.69
2105,正新,2013/03/01,1.56,1.93,1.48,1.38,0.83,86.26
2106,建大,2013/03/01,2.07,2.19,1.76,1.05,1.83,79.3
2107,厚生,2013/03/01,5.31,4.2,3.14,1.85,1.82,38.79
2108,南帝,2013/03/01,4.56,5.36,3.22,3.13,2.29,62.37
2109,華豐,2013/03/01,6.05,5.23,3.63,2.86,2.7,59.6
2114,鑫永銓,2013/03/01,8.67,7.88,3.18,2.24,1.38,57.39
2201,裕隆,2013/03/01,1.76,1.83,1.24,1.06,0.79,77.39
2204,中華,2013/03/01,1.39,1.6,1.2,1.14,1.03,82.03
2206,三陽工業,2013/03/01,1.82,2.29,1.25,1.25,1.7,81.45
2207,和泰車,2013/03/01,1.78,2.6,2.87,1.68,1.71,85.61
2208,台船,2013/03/01,5.68,3.71,1.16,0.44,0.47,53.61
2221,大甲,2013/03/01,3.61,2.24,2.31,0,0,64.21
2227,裕日車,2013/03/01,0.87,1.48,0.63,0.26,0.28,94.27
2228,劍麟,2013/03/01,2.35,1.59,0.92,3.38,0,85.48
2230,泰茂,2013/03/01,1.78,0.88,2.89,0,0,87.53
2231,為升,2013/03/01,5.66,3.96,2.75,2.22,2.92,68.38
2233,宇隆,2013/03/01,8.48,5.92,18.43,1.99,4.89,30.66
2235,謚源,2013/03/01,0,3.25,0,0,0,92.25
2301,光寶科,2013/03/01,1.68,2.71,2.21,1.78,1.55,77.58
2302,麗正,2013/03/01,5.26,4.22,1.24,0.44,1.01,61.23
2303,聯電,2013/03/01,3.49,2.93,1.36,0.96,0.76,64.32
2305,全友,2013/03/01,3.06,2.39,1.94,0.38,0,61.77
2308,台達電,2013/03/01,1.48,2.5,1.83,0.9,1.46,85.39
2312,金寶,2013/03/01,4.62,4.64,3.16,1.91,1.44,55.47
2313,華通,2013/03/01,3.76,2.86,1.76,1,1.55,56.94
2314,台揚,2013/03/01,7.94,5.76,2.76,1.14,0.85,20.63
2316,楠梓電,2013/03/01,4.29,4.43,4.17,1.51,1.41,36.74
2317,鴻海,2013/03/01,1.88,1.9,1.22,1.05,0.96,73.13
2321,東訊,2013/03/01,5.4,5.54,2.14,1.67,2.44,40.03
2323,中環,2013/03/01,5.71,5.38,2.85,1.54,1.29,42.57
2324,仁寶,2013/03/01,1.93,1.93,1.32,1.16,0.94,75.99
2327,國巨,2013/03/01,2.91,2.53,1.85,1.08,1.06,72.84
2328,廣宇,2013/03/01,4.02,3.12,2.13,2.19,0.7,47.46
2329,華泰,2013/03/01,5.22,4.55,2.48,1.46,0.87,53.55
2330,台積電,2013/03/01,0.87,1.07,0.76,0.63,0.63,91.15
2331,精英,2013/03/01,3.53,3.02,1.24,0.88,0.85,64.14
2332,友訊,2013/03/01,4.83,4.94,2.87,1.62,2.35,44.86
2337,旺宏,2013/03/01,6.67,5.19,2.4,1.5,1.29,32.23
2338,光罩,2013/03/01,6.65,6.25,2.74,1.54,2.1,36.38
2340,台亞,2013/03/01,5.89,4.77,2.48,1.62,1.62,28.79
2342,茂矽,2013/03/01,5.94,4.61,2.9,1.45,0.69,19.76
2344,華邦電,2013/03/01,4.88,4.3,2.37,1.34,1.19,53.3
2345,智邦,2013/03/01,6.06,6.1,2.59,3.03,2.71,34.68
2347,聯強,2013/03/01,1.54,2.36,1.38,1.35,1.6,84.45
2348,海悅,2013/03/01,0.74,5.84,2.64,0,0,78.85
2349,錸德,2013/03/01,9.62,7.86,4.41,2.89,1.87,22.47
2351,順德,2013/03/01,4.24,4.77,3.54,3.54,3.01,56.77
2352,佳世達,2013/03/01,6.89,4.88,2.62,2.17,1.12,41.77
2353,宏碁,2013/03/01,4.03,3.17,1.74,1.5,1.18,40.59
2354,鴻準,2013/03/01,2.08,1.76,1.44,0.9,0.79,63.66
2355,敬鵬,2013/03/01,5.37,5.58,5.02,3.28,2.49,52.95
2356,英業達,2013/03/01,2.82,2.86,1.52,1.42,1.05,71.26
2357,華碩,2013/03/01,4.84,6.64,4.44,3.28,3.07,60.97
2358,廷鑫,2013/03/01,6.97,6.14,5.77,1.52,2.24,51.19
2359,所羅門,2013/03/01,5.4,6.6,3.03,3.66,1.42,51.42
2360,致茂,2013/03/01,2.46,3.27,2.48,3.19,4.08,77.64
2362,藍天,2013/03/01,2.66,3.32,2.2,2.19,1.15,74.57
2363,矽統,2013/03/01,5.39,4.65,2.2,2.69,1.15,36.22
2364,倫飛,2013/03/01,7.01,6.32,4.18,2.55,1.48,17.03
2365,昆盈,2013/03/01,7.49,7.12,5.15,2.76,1.72,34.37
2367,燿華,2013/03/01,5.24,5.33,3.83,1.33,1.37,39.24
2368,金像電,2013/03/01,4.72,4.12,1.92,2.77,0.64,47.41
2369,菱生,2013/03/01,4.55,4.3,2.45,1.55,1.38,43.24
2371,大同,2013/03/01,4.85,3.99,2.77,1.63,1.53,54.68
2373,震旦行,2013/03/01,1.1,1.42,1.69,0.62,0.49,86.16
2374,佳能,2013/03/01,4.87,4.57,2.56,1.54,1.96,38.2
2375,凱美,2013/03/01,6.65,7.23,3.9,2.06,0,31.8
2376,技嘉,2013/03/01,3.31,4.3,2.04,2.2,1.92,58.97
2377,微星,2013/03/01,4.66,4.2,2.15,2.15,0.85,48.33
2379,瑞昱,2013/03/01,4.67,6.1,3.57,4.45,2.29,52.9
2380,虹光,2013/03/01,5.49,5.63,2.54,3.57,0.36,50.72
2382,廣達,2013/03/01,0.81,1.21,1.07,0.92,0.77,89.53
2383,台光電,2013/03/01,5.71,5.52,4.08,3.36,2.89,41.43
2385,群光,2013/03/01,3.02,4.61,3.29,3.22,1.62,75.14
2387,精元,2013/03/01,1.75,1.6,0.24,1.72,0.68,82.89
2388,威盛,2013/03/01,2.52,2.48,2.25,0.98,0.56,64.52
2390,云辰,2013/03/01,3.9,4.15,3.13,2.28,1.24,58.86
2392,正崴,2013/03/01,4,3.98,2.64,2,1.86,43.51
2393,億光,2013/03/01,3.91,4.17,2.97,2,1.1,45.12
2395,研華,2013/03/01,2.39,3.43,2.33,2.36,2.36,82.1
2397,友通,2013/03/01,4.77,3.08,1.82,1.78,0.78,62.22
2399,映泰,2013/03/01,6.33,7.47,2.61,4.3,2.02,36.83
2401,凌陽,2013/03/01,5.92,5.16,3.49,1.76,2.12,40.79
2402,毅嘉,2013/03/01,4.95,4.51,3.77,2.62,2.41,42.08
2404,漢唐,2013/03/01,6.06,5.8,2.79,3.01,1.84,38.58
2405,輔信,2013/03/01,4.4,3.91,3.81,3.44,2.4,60.74
2406,國碩,2013/03/01,7.6,6.4,3.46,2.42,3.06,27.3
2408,南亞科,2013/03/01,3.41,2.87,1.82,1.21,0.78,71.59
2409,友達,2013/03/01,3.74,3.18,1.53,0.99,0.96,60.9
2412,中華電,2013/03/01,1.18,1.08,0.8,0.42,0.37,79.87
2413,環科,2013/03/01,5.35,4.62,6.64,3.24,0.63,44.05
2414,精技,2013/03/01,6.24,6.45,4.19,5.87,2.79,39.78
2415,錩新,2013/03/01,4.66,5.93,4.05,2.4,1.08,56.95
2417,圓剛,2013/03/01,5.02,4.54,2.27,1.64,1.83,27.92
2419,仲琦,2013/03/01,6.5,7.68,5.99,2.53,4.18,20.65
2420,新巨,2013/03/01,4.95,5.28,2.3,4.4,1.82,43.77
2421,建準,2013/03/01,3.77,4.36,2.85,1.61,1.11,63.79
2423,固緯,2013/03/01,4.67,4.89,2.13,0,2.19,62.13
2424,隴華,2013/03/01,7.2,5.38,6.91,2.32,0,57.73
2425,承啟,2013/03/01,3.32,3.92,2.25,0.82,0,78.6
2426,鼎元,2013/03/01,6.17,4.67,3.31,1.7,1.96,24.5
2427,三商電,2013/03/01,2.84,2.38,0.98,1.41,0,61.07
2428,興勤,2013/03/01,5.55,6.9,5.19,2.86,3.58,45.06
2429,銘旺科,2013/03/01,9.81,12.63,0,0,17.64,0
2430,燦坤,2013/03/01,2.62,4.67,1.68,2.84,1.64,68.82
2431,聯昌,2013/03/01,5.82,7.54,3.16,2.64,1.7,42.09
2433,互盛電,2013/03/01,2.13,2.15,0.94,0.54,0.61,80.13
2434,統懋,2013/03/01,5.01,3.2,1.36,1.04,0.6,50.52
2436,偉詮電,2013/03/01,6.22,5.42,2.9,3.02,1.78,16.84
2438,翔耀,2013/03/01,8,7.17,4.81,4.35,0,28.41
2439,美律,2013/03/01,6.48,7.43,8.52,4.2,1.63,41.38
2440,太空梭,2013/03/01,2.82,4.04,3.83,0.45,0.67,69.55
2441,超豐,2013/03/01,4.13,3.15,2.04,0.25,1.62,64.55
2442,新美齊,2013/03/01,4.41,2.68,0.87,1.36,1.1,68.99
2443,昶虹,2013/03/01,7.46,7.73,5.48,3.53,1.49,36.3
2444,兆勁,2013/03/01,5.96,7.74,1.59,4.22,0.68,35.01
2449,京元電子,2013/03/01,3.29,3.55,1.83,1.62,1.67,66.31
2450,神腦,2013/03/01,2.29,2.2,1.09,0,1.34,80.37
2451,創見,2013/03/01,2.06,2.56,2.08,2.41,1.88,79.19
2453,凌群,2013/03/01,4.6,4.39,2.4,3.43,0,55.77
2454,聯發科,2013/03/01,3.78,5.74,3.76,3.62,2.73,61.97
2455,全新,2013/03/01,6.61,6.95,4.62,3.64,3.42,23.94
2457,飛宏,2013/03/01,4.56,3.55,2.12,3.22,0.91,35.04
2458,義隆,2013/03/01,4.62,5.61,5.18,3.27,3.69,50.99
2459,敦吉,2013/03/01,6.36,5.58,3.05,2.9,1.84,42.2
2460,建通,2013/03/01,5.82,4.86,1.83,1.64,0.47,58.25
2461,光群雷,2013/03/01,7.6,6.98,3.31,3.29,1.15,35.4
2462,良得電,2013/03/01,6.95,6.13,8.85,3.98,4.13,27.25
2464,盟立,2013/03/01,8.29,4.7,5.97,2.64,1.93,39.74
2465,麗臺,2013/03/01,7.06,4.2,3.22,1.17,1.64,20.16
2466,冠西電,2013/03/01,1.45,2.07,1.85,1.52,2.59,86.34
2467,志聖,2013/03/01,8.92,8.18,4.88,2.23,2.78,31.47
2468,華經,2013/03/01,2.44,3.14,2.86,0,0,66.41
2471,資通,2013/03/01,8.49,4.21,3.26,0,5.73,14.56
2472,立隆電,2013/03/01,4.99,4.81,2.15,0.41,2.26,57.42
2474,可成,2013/03/01,3.02,3.66,2.91,2.49,2.18,60.98
2476,鉅祥,2013/03/01,6.5,7.22,3.88,2.75,2.29,47.5
2477,美隆電,2013/03/01,2.17,4.18,2.63,1.62,2.22,72.64
2478,大毅,2013/03/01,3.61,4.91,3.19,2.26,2.57,61.91
2480,敦陽科,2013/03/01,7.7,7.04,5.78,1.04,1.95,23.04
2481,強茂,2013/03/01,5.44,5.93,3.53,1.84,2.84,36.8
2482,連宇,2013/03/01,7.8,3.74,1.64,3.24,0,50.87
2483,百容,2013/03/01,3.74,3.28,6.6,0,1.47,63.1
2484,希華,2013/03/01,7.45,7.19,5.03,3,4.08,18.02
2485,兆赫,2013/03/01,4.39,4.48,3.82,3.46,1.39,30.17
2486,一詮,2013/03/01,5.36,5.36,2.89,3.11,3.58,30.29
2488,漢平,2013/03/01,7.05,5.24,4.52,1.93,5.39,46.28
2489,瑞軒,2013/03/01,5.51,4.22,2.51,1.32,2.13,37.18
2491,吉祥全,2013/03/01,2.27,2.04,3.95,1.22,1.31,55.7
2492,華新科,2013/03/01,6.17,5.06,3.77,1.43,1.8,46.85
2493,揚博,2013/03/01,6.54,9.15,4.91,2.06,1.5,26.69
2495,普安,2013/03/01,3.3,3.15,1.29,1.45,0.67,59.32
2496,卓越,2013/03/01,6.22,7.83,3.13,3.65,0,57.62
2497,怡利電,2013/03/01,5.29,5.82,5.36,2.18,0.81,61.8
2498,宏達電,2013/03/01,2.87,3.05,2.18,1.34,1.58,51.91
2501,國建,2013/03/01,2.73,2.42,1.38,0.98,1.18,75.04
2504,國產,2013/03/01,4.62,3.83,2.6,1.95,1.61,59.51
2505,國揚,2013/03/01,6.31,5.36,4.24,2.77,2.37,46.63
2506,太設,2013/03/01,4.16,5.7,4.44,2.16,1.09,56.37
2509,全坤建,2013/03/01,4.1,3.53,1.67,1.89,1.22,59.01
2511,太子,2013/03/01,1.9,3.16,1.87,1.75,1.29,77.87
2514,龍邦,2013/03/01,1.05,1.81,1.46,0.84,1.66,88.36
2515,中工,2013/03/01,6.09,4.64,2.38,1.14,1.11,34.97
2516,新建,2013/03/01,6.61,6.58,5.5,3.2,1.56,43.37
2520,冠德,2013/03/01,3.61,3.72,2.84,1.96,1.89,66.12
2524,京城,2013/03/01,2.42,2.88,2.3,0.41,0.93,79.31
2527,宏璟,2013/03/01,2.56,2.07,2.38,1.54,0.35,79.4
2528,皇普,2013/03/01,10.74,13.89,13.17,0,0,15.44
2530,華建,2013/03/01,4.93,5.13,2.23,1.86,0.69,58.26
2534,宏盛,2013/03/01,4.12,4.1,2.88,3.76,2.43,56.08
2535,達欣工,2013/03/01,3.72,3.47,2.74,2.05,1.01,64.19
2536,宏普,2013/03/01,3.86,4.31,3.28,1.73,2.28,71.03
2537,聯上發,2013/03/01,3.49,4.35,4.86,0,4.75,64.37
2538,基泰,2013/03/01,5.12,5.8,3.21,2.58,1.15,59.58
2539,櫻花建,2013/03/01,1.63,2.93,0.91,1.61,1.1,88.28
2540,愛山林,2013/03/01,5.58,8.35,14.05,9.29,0,23.22
2542,興富發,2013/03/01,2.79,3.58,1.89,2.36,2.96,66.81
2543,皇昌,2013/03/01,4.84,3.16,1.97,1.21,2.02,68.05
2545,皇翔,2013/03/01,2.19,2.9,2.33,1.22,0.78,79.58
2546,根基,2013/03/01,4.09,5.51,4.1,0.57,1.63,55.15
2547,日勝生,2013/03/01,4.87,4.74,2.21,1.65,1.52,55.56
2548,華固,2013/03/01,4.95,7.7,7.22,4.77,2.25,54.41
2596,綠意,2013/03/01,3.73,7.94,1.37,0.87,1.29,68.38
2597,潤弘,2013/03/01,2.98,2.69,1.92,0,2.15,75.7
2601,益航,2013/03/01,3.89,2.29,1.93,0.95,0.95,53.14
2603,長榮,2013/03/01,2.18,1.89,1.4,0.85,0.72,78.17
2605,新興,2013/03/01,3.88,3.05,2.69,0.85,1.11,50.52
2606,裕民,2013/03/01,2.64,2.08,1.19,1.03,0.59,59.87
2607,榮運,2013/03/01,3.02,2.21,1.28,0.88,1.01,67.56
2608,嘉里大榮,2013/03/01,1.37,1.6,2.27,2.18,0.91,84.04
2609,陽明,2013/03/01,3.69,3.12,1.53,0.99,0.64,62.73
2610,華航,2013/03/01,2.9,2.39,1.24,0.75,0.83,70.99
2611,志信,2013/03/01,3.02,3.95,1.62,1.13,1.01,73.66
2612,中航,2013/03/01,1.67,1.71,0.99,0.53,0.31,64.34
2613,中櫃,2013/03/01,3.84,7.09,3.93,0.75,0,59.49
2614,東森,2013/03/01,6.9,6.29,3.52,2.61,2.63,48.74
2615,萬海,2013/03/01,1.71,1.66,1.07,0.66,0.89,86.07
2616,山隆,2013/03/01,7.19,8.34,3.53,1.16,2.38,53.87
2617,台航,2013/03/01,1.93,1.55,0.45,1.3,0.44,74.74
2618,長榮航,2013/03/01,2.42,1.95,1.27,0.86,0.61,74.22
2633,台灣高鐵,2013/03/01,2.85,2.18,1,0.64,0.61,83.18
