代號,名稱,年月日,100-200 張(比率),200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
3499,環天科,2014/02/05,3.75,5.45,6.97,0,4.48,46.45
3501,維熹,2014/02/05,5.47,7.2,2.39,0.52,2.41,53.66
3504,揚明光,2014/02/05,4.01,4.06,1.74,0.64,1.6,58.46
3508,位速,2014/02/05,3.38,6.99,5.83,5.44,2.87,37.74
3511,矽瑪,2014/02/05,5.91,6.81,3.47,1.91,0,45.49
3512,皇龍,2014/02/05,7.29,6.93,3.56,3.23,1.9,53.92
3515,華擎,2014/02/05,2.88,2.72,1.97,2.55,3.32,70.17
3516,亞帝歐,2014/02/05,8.06,8.71,2.05,1.95,1.3,52.19
3518,柏騰,2014/02/05,6.92,6.58,4.36,8.9,3.26,36.42
3520,華盈,2014/02/05,5.51,8.65,5.58,6.83,5.02,47.87
3521,鴻翊,2014/02/05,4.66,14.14,2.82,6.66,2.98,46.89
3522,御頂,2014/02/05,9.21,4.96,2.83,6.68,4.09,28.66
3523,迎輝,2014/02/05,2.03,2.55,2.41,3.57,0,74.42
3526,凡甲,2014/02/05,7.42,7.33,9.22,4.79,2.84,8.64
3527,聚積,2014/02/05,12.03,8.83,4.41,4.42,2.8,3.88
3528,安馳,2014/02/05,6.28,8.55,3.58,3.99,1.77,54.24
3529,力旺,2014/02/05,7.27,16.91,9.45,3.51,7.15,24.82
3530,晶相光,2014/02/05,3.75,4.86,3.08,2.29,2.66,77.01
3531,先益,2014/02/05,3.75,8.45,6.97,5.78,2.78,49.82
3532,台勝科,2014/02/05,0.45,0.38,0.18,0,0,94.71
3533,嘉澤,2014/02/05,4.33,6.61,4.32,3.67,0,39.85
3535,晶彩科,2014/02/05,4.7,9.19,8.34,3.71,3.32,22.41
3536,誠創,2014/02/05,5.98,7.47,3.03,1.23,3.57,52.31
3537,堡達,2014/02/05,4.39,10.43,7.61,3.05,1.9,46.92
3540,曜越,2014/02/05,7.43,7.66,4.42,4.22,0,36.53
3541,西柏,2014/02/05,11.21,12.44,13.45,16.31,7.39,11.86
3543,州巧,2014/02/05,8.64,6.01,7.39,5.02,5.61,48.32
3545,敦泰,2014/02/05,2.74,2.94,3.36,3.83,3.8,48.63
3546,宇峻,2014/02/05,4.07,5.83,6,4.16,5.11,24.83
3548,兆利,2014/02/05,9.56,8.93,4.92,4.05,0,36.52
3550,聯穎,2014/02/05,6.36,5.36,8.07,6.22,3.94,44.54
3551,世禾,2014/02/05,8.55,9.65,8.92,5.21,4.63,35.98
3552,同致,2014/02/05,4.95,11.23,8.14,5.28,4.17,47.05
3555,重鵬,2014/02/05,7.94,8.4,3.77,2.28,4.21,8.87
3556,禾瑞亞,2014/02/05,7.82,8.37,4.36,2.48,1.82,14.09
3557,嘉威,2014/02/05,7.06,6.78,3.46,2.55,4.21,15.65
3558,神準,2014/02/05,3.87,6.1,2.28,2.86,1.82,51.28
3563,牧德,2014/02/05,7.35,11.36,6.98,3.06,2.02,23.88
3564,其陽,2014/02/05,5.2,5.53,4.79,0,4.38,36.14
3567,逸昌,2014/02/05,7.68,9.54,1.2,3.57,10.19,34.42
3570,大塚,2014/02/05,0.87,3.24,2.49,3.56,0,56.14
3576,聯合再生,2014/02/05,3.67,3.78,3.48,2.3,2.42,51.11
3577,泓格,2014/02/05,6.21,6.6,6.9,4.9,4.19,43.23
3580,友威科,2014/02/05,12.6,9.02,2.07,5.48,5.53,29.44
3581,博磊,2014/02/05,7.62,6.27,6.25,3.28,5.79,58.01
3583,辛耘,2014/02/05,5.62,6.18,5.07,3.82,0,54.68
3587,閎康,2014/02/05,7.59,13.53,4.81,5.78,0,34.11
3588,通嘉,2014/02/05,6.6,4.56,1.18,3.41,3.92,24.81
3591,艾笛森,2014/02/05,6.14,6.27,4.33,2.43,2.28,35.53
3592,瑞鼎,2014/02/05,12.82,11.46,3.77,3.07,2.84,22.14
3593,力銘,2014/02/05,3.33,3.94,3.47,3.13,0.88,58.18
3594,磐儀,2014/02/05,6.87,13.07,3.92,3.34,13.89,32.64
3596,智易,2014/02/05,4.85,5.9,4.34,2.11,2.14,49.57
3597,映興,2014/02/05,2.58,3.44,0,4.72,5.39,80.25
3605,宏致,2014/02/05,4.61,7.7,2.22,1.68,2.09,42.84
3607,谷崧,2014/02/05,9.74,8.91,6.33,7.04,6.72,34.3
3609,三一東林,2014/02/05,7.43,13.14,7,2.35,8.11,39.85
3611,鼎翰,2014/02/05,12.79,14.42,4.3,2.05,8.04,37.09
3615,安可,2014/02/05,3.36,3.12,5.76,3.95,2.55,26.21
3617,碩天,2014/02/05,4.58,8.37,4.74,1.74,5.71,58.11
3622,洋華,2014/02/05,3.87,5.39,3.9,2.21,0,33.01
3623,富晶通,2014/02/05,4.95,3.67,4.02,4.88,4.47,52.87
3624,光頡,2014/02/05,4.6,7.13,2.6,2.4,2.14,36.96
3625,西勝,2014/02/05,3.96,8.35,10.71,3.57,3.35,44.69
3628,盈正,2014/02/05,5.34,3.93,1.85,1.47,2.22,57.05
3629,地心引力,2014/02/05,6.86,5.17,7.25,1.8,2.12,37.06
3630,新鉅科,2014/02/05,5.91,5.26,5.62,3.88,1.66,28.05
3631,晟楠,2014/02/05,2.34,1.37,4.44,0.81,3.47,80.52
3632,研勤,2014/02/05,9.6,6.84,1.87,0,0,9.3
3642,駿熠電,2014/02/05,7.48,8.64,7.22,6.39,2.94,26.57
3645,達邁,2014/02/05,6.68,9.58,7.8,3.39,5.29,44.87
3646,艾恩特,2014/02/05,8.41,19.58,3.5,7,7.44,28.01
3652,精聯,2014/02/05,3.61,4.18,2.04,1.29,5.73,64.04
3653,健策,2014/02/05,3.42,4.12,4.74,2.42,0,59.07
3661,世芯-KY,2014/02/05,4.22,2.9,1.88,2.79,1.52,77.71
3663,鑫科,2014/02/05,7.06,7.56,0.76,2.2,3.01,53.84
3664,安瑞-KY,2014/02/05,4.28,6.59,5.13,0.85,0,64.02
3665,貿聯-KY,2014/02/05,7.89,14.64,9.04,7.05,3.19,33.12
3666,光耀,2014/02/05,6.06,1.84,6.02,3.15,4.67,58.04
3669,圓展,2014/02/05,6,9.25,5.83,5.19,3.59,53.88
3672,康聯訊,2014/02/05,5.11,9.93,13.48,0,3.93,58.31
3673,TPK-KY,2014/02/05,3.78,5.89,4.39,2.78,1.3,54.3
3675,德微,2014/02/05,4.12,3.87,0,0,2.25,65.18
3679,新至陞,2014/02/05,3.73,6.59,3.07,3.65,3.24,63.28
3680,家登,2014/02/05,3.89,7.02,4.51,2.28,4.22,44.12
3682,亞太電,2014/02/05,3.88,3.99,2.09,1.18,1.11,64.01
3684,榮昌,2014/02/05,1.92,11.25,6.03,0,0,68.98
3685,元創精密,2014/02/05,8.61,14.59,2.59,3.41,0,28.58
3686,達能,2014/02/05,6.35,4.76,3.84,2.21,1.01,29.46
3687,歐買尬,2014/02/05,6.35,8.4,1.67,8.71,0,25.35
3689,湧德,2014/02/05,12.01,12.15,16.45,10.58,5.06,23.84
3691,碩禾,2014/02/05,6.64,8.44,3.94,5.72,1.97,51.23
3693,營邦,2014/02/05,6.79,8.92,7.48,1.95,2.51,55.31
3694,海華,2014/02/05,4.1,6.38,5.08,2.6,0.63,61.74
3701,大眾控,2014/02/05,2.08,6.51,8.14,0,0,46.75
3702,大聯大,2014/02/05,3.1,3.25,2.17,1.74,1.41,67.31
3703,欣陸,2014/02/05,4.43,3.87,3.55,1.6,2.15,66.08
3704,合勤控,2014/02/05,5.37,4.8,2.51,2.24,2.17,49
3705,永信,2014/02/05,2.98,6.08,2.6,3.53,3.42,64.57
3706,神達,2014/02/05,3.82,3.36,2.28,1.57,1.64,47.89
4102,永日,2014/02/05,6.1,10.3,0,0,2.16,28.74
4104,佳醫,2014/02/05,5.36,5.2,3.87,1.27,0,38.1
4105,東洋,2014/02/05,4.84,5.57,3.6,2.34,2.34,48.78
4106,雃博,2014/02/05,5.94,9.54,1.59,1.65,2.03,38.99
4107,邦特,2014/02/05,6.72,10.51,6.48,4.74,7.02,28.31
4108,懷特,2014/02/05,8.16,8.36,2.86,2.51,1.68,22.36
4109,加捷生醫,2014/02/05,5.26,9.59,2.31,3.3,1.48,27.45
4111,濟生,2014/02/05,8.43,6.69,7.21,6.6,10.3,11.65
4113,聯上,2014/02/05,7.67,6.46,6.29,4.15,4.42,47.49
4114,健喬,2014/02/05,4.55,7.25,4.43,4.05,5.65,38.79
4116,明基醫,2014/02/05,3.39,7.01,4.14,3.86,0,70.16
4119,旭富,2014/02/05,5.61,4.42,3.01,0.96,1.26,36.57
4120,友華,2014/02/05,2.36,4.39,2.19,1.62,3.24,59.61
4121,優盛,2014/02/05,5.31,5.42,1.4,3.64,1.15,37.11
4123,晟德,2014/02/05,5.63,6.82,2.61,4.53,3.84,55.97
4126,太醫,2014/02/05,5.54,9.28,6.29,7.44,4.12,48.47
4127,天良,2014/02/05,3.81,5.13,5.47,1.45,3.99,19.95
4128,中天,2014/02/05,6.48,5.19,1.95,2.32,0.82,40.47
4129,聯合,2014/02/05,8.71,9.68,7.54,3.67,5.27,17.07
4130,健亞,2014/02/05,2.85,1.16,0.45,0,0.86,51.23
4131,晶宇,2014/02/05,4.97,6.05,4.33,2.7,0,40.44
4133,亞諾法,2014/02/05,5.72,12.34,9.75,2.4,2.99,30.67
4137,麗豐-KY,2014/02/05,0.98,1.41,0,0.99,0,87.32
4138,曜亞,2014/02/05,3.09,2.36,1.64,2.49,3.77,48.77
4139,馬光-KY,2014/02/05,8.93,15.6,9.92,2.52,13.03,37.28
4142,國光生,2014/02/05,3.35,3.32,4.35,3.47,1.45,65.94
4147,中裕,2014/02/05,5.67,3.81,4.3,1.53,0.93,52.56
4153,鈺緯,2014/02/05,4.97,1.41,2.24,2.8,0,50.54
4154,樂威科-KY,2014/02/05,1.79,2.47,0,3.12,0,60.17
4155,訊映,2014/02/05,10.97,17.87,11.77,0,0,31.14
4157,太景*-KY,2014/02/05,1.78,2.37,0.97,1.56,0.75,80.64
4160,創源,2014/02/05,7.22,8.25,3.83,2.58,0,16.33
4161,聿新科,2014/02/05,10.52,14.24,10.81,0,2.49,20.52
4162,智擎,2014/02/05,5.84,5.96,2.05,2.66,0.86,52.78
4163,鐿鈦,2014/02/05,4.91,3.78,4.39,3.3,14.3,46
4164,承業醫,2014/02/05,3.99,3.2,3.97,2.53,2.84,47.99
4167,松瑞藥,2014/02/05,5.38,6.26,4.2,2.89,3.9,58.73
4168,醣聯,2014/02/05,4.49,4.51,3.76,4.12,1.18,41.48
4171,瑞基,2014/02/05,6.55,11.09,10.56,5.13,2.88,51.38
4173,久裕,2014/02/05,0.77,0.89,1.25,0,0,68.56
4174,浩鼎,2014/02/05,3.23,3.83,3.82,2.82,3.7,61.85
4175,杏一,2014/02/05,2.49,5.68,0,0,8.38,68.44
4183,福永生技,2014/02/05,6.96,12.02,7.64,10.36,4.14,42.61
4188,安克,2014/02/05,0.52,5.85,1.49,0,0,87.9
4192,杏國,2014/02/05,1.77,2.66,2.73,1.28,1.74,83.72
4198,欣大健康,2014/02/05,2.97,3.05,2.42,4.49,5.4,76.47
4205,中華食,2014/02/05,3.36,6.52,3.3,7.04,0,61.21
4207,環泰,2014/02/05,5.09,7.42,4.25,2.07,0.56,62.64
4303,信立,2014/02/05,5.72,5.48,4.7,8.67,2.71,55.7
4304,勝昱,2014/02/05,8.48,7.65,3.33,1.45,5.95,42.58
4305,世坤,2014/02/05,3.84,1.03,2.73,6.69,1.49,76.15
4306,炎洲,2014/02/05,6.28,5.76,3.09,2.3,1.43,48.44
4401,東隆興,2014/02/05,4.89,6.01,4.37,5.09,4.56,60.77
4402,福大,2014/02/05,7.66,10.58,5.81,4.11,2,35.4
4406,新昕纖,2014/02/05,6.15,15.79,6.87,2.63,6.73,54.98
4413,飛寶企業,2014/02/05,5.2,5.34,3.71,0.99,4.15,70.43
4414,如興,2014/02/05,4.95,6.24,3.59,3.5,0,34.76
4416,三圓,2014/02/05,1.73,0.5,4.27,5.07,3,82.08
4417,金洲,2014/02/05,7.57,7.81,4.13,1.72,2.36,37.73
4419,元勝,2014/02/05,10.22,7.95,2.39,2.71,0,25.13
4420,光明,2014/02/05,5.16,7.19,3.03,9.2,5.96,59.59
4426,利勤,2014/02/05,2.4,5.07,4.07,4.98,1.25,69.17
4430,耀億,2014/02/05,4.24,3.92,5.27,2.3,0,57.26
4432,銘旺實,2014/02/05,5.2,14.77,3.56,0,2.21,50.53
4433,興采,2014/02/05,0.42,1.72,4.2,0,0,87.2
4502,健信,2014/02/05,5.97,8.58,5.87,6.94,0,52.54
4503,金雨,2014/02/05,10.12,10.96,9.73,4.19,8.71,23.35
4506,崇友,2014/02/05,3.27,3.83,2.78,0.69,0.88,74.56
4510,高鋒,2014/02/05,4.2,7.54,6.99,4.85,4.14,38.68
4513,福裕,2014/02/05,4.55,7.22,3.01,6.18,5.92,38.37
4523,永彰,2014/02/05,5.58,5.75,6.48,2.09,0,44.49
4526,東台,2014/02/05,6.19,7.23,3.93,3.94,3.84,44.55
4527,方方土霖,2014/02/05,4.7,7.45,3.64,3.46,2.28,61.16
4528,江興鍛,2014/02/05,5.65,6.1,4.24,0.93,2.56,55.02
4529,淳紳,2014/02/05,15.7,17.92,8.15,0,10.91,14.01
4530,宏易,2014/02/05,6.96,8.87,3.99,11.16,7.8,30.82
4532,瑞智,2014/02/05,3.08,4.05,2.36,1.69,1.73,74.22
4533,協易機,2014/02/05,7.06,7.27,4.02,3.38,3.12,37.21
4534,慶騰,2014/02/05,7.8,8.98,6.29,6.05,6.19,43.71
4535,至興,2014/02/05,4.8,3.77,0.55,1.02,1.23,74.24
4536,拓凱,2014/02/05,5.39,3.85,4.36,6.75,5.97,58.98
4538,大詠城,2014/02/05,4.59,2.99,1.57,2.22,6.19,80.08
4541,晟田,2014/02/05,3.36,6.01,4.94,4.86,3.95,64.7
4542,科嶠,2014/02/05,3.01,1.46,19.6,3.07,21.75,42.87
4545,銘鈺,2014/02/05,1.85,4.05,0.94,2.54,0,83.15
4549,桓達,2014/02/05,1.86,0.99,5.23,4.48,2.57,79.5
4550,長佳,2014/02/05,2.23,0.74,2.94,2.28,0,85.97
4551,智伸科,2014/02/05,1.3,0.88,1.29,0,2.28,92.85
4609,唐鋒,2014/02/05,2.61,3.71,3.53,3.02,5.79,65.45
4702,中美實,2014/02/05,2.29,2.94,0.8,1.75,0.46,84.87
4706,大恭,2014/02/05,5.94,9.97,2.5,1.59,1.17,61.26
4707,磐亞,2014/02/05,3.6,3.24,1.24,1.48,1.2,67.98
4711,永純,2014/02/05,4.47,7.43,2.6,3.19,0,61.92
4712,南璋,2014/02/05,7.54,4.72,2.41,2.08,1.46,51.03
4714,永捷,2014/02/05,6.41,6.95,10.02,6.2,1.83,30.39
4716,大立,2014/02/05,9.24,7.71,3.75,2.88,0,27.76
4720,德淵,2014/02/05,4.78,9.57,6.38,0.99,4.66,43.04
4721,美琪瑪,2014/02/05,5.25,5.35,5.85,4.59,1.25,48.19
4722,國精化,2014/02/05,6.31,6.28,7.25,5.97,10.12,21.46
4726,永昕,2014/02/05,4.74,5.56,5.84,1.97,0.89,44.26
4728,雙美,2014/02/05,6.16,8.49,8.57,8.73,1.6,11.01
4729,熒茂,2014/02/05,5.79,3.96,2.48,1.2,2.6,44.65
4735,豪展,2014/02/05,4.71,9.55,6.91,0,3.48,40.37
4736,泰博,2014/02/05,9.19,9.24,10.33,3.08,1.53,39.66
4737,華廣,2014/02/05,8.52,10.16,7.58,3.07,2.18,42.32
4739,康普,2014/02/05,6.31,5.96,12.1,6.93,7.46,48.55
4741,泓瀚,2014/02/05,5.66,12.32,0,5.68,4.52,56.34
4743,合一,2014/02/05,4.37,3,0.42,0.48,1.28,34.7
4744,皇將,2014/02/05,12.13,5.94,0,0,0,68.42
4745,合富-KY,2014/02/05,7.59,16.5,6.4,3.86,3.34,47.64
4746,台耀,2014/02/05,6.25,14.73,4.6,3.11,4.17,43.85
4747,強生,2014/02/05,3.72,18.82,7.84,5.26,11.49,33.34
4754,國碳科,2014/02/05,16.02,5.23,11.46,10.55,12.58,26.89
4755,三福化,2014/02/05,2.27,3.69,0.52,0.84,1.13,77.74
4903,聯光通,2014/02/05,5.81,7.53,3.17,2.43,4.02,40.72
4904,遠傳,2014/02/05,0.72,1.06,0.84,0.86,0.82,92.08
4905,台聯電,2014/02/05,5.49,8.95,9.15,6.95,8.27,41.79
4906,正文,2014/02/05,5.19,4.67,2.53,2.71,2.68,30.57
4907,富宇,2014/02/05,5.95,8.95,5.45,16.65,0,34.72
4908,前鼎,2014/02/05,7.19,3.8,6.01,4.31,4.88,30.98
4909,新復興,2014/02/05,6.57,7.82,7.45,1.54,1.03,31.27
4911,德英,2014/02/05,4.93,8.28,7.41,5.04,1.65,44.42
4912,聯德控股-KY,2014/02/05,4.78,3.6,4.79,0,0,50.96
4915,致伸,2014/02/05,3.21,2.84,2.35,2.02,2.69,74.05
4916,事欣科,2014/02/05,3.99,5.38,2.13,2.08,0,55.45
4919,新唐,2014/02/05,3.23,3.51,2.56,0.67,1.41,67.11
4923,力士,2014/02/05,1.17,18.38,7.93,7.8,13.5,49.19
4924,欣厚-KY,2014/02/05,7.66,9.18,11.29,6.75,8.16,46.13
4927,泰鼎-KY,2014/02/05,8.43,8.94,7.35,1.52,5.68,41.92
4930,燦星網,2014/02/05,3.24,3.48,1.76,0.52,1.66,60.36
4931,新盛力,2014/02/05,0.63,2.02,0.58,6.63,6.3,81.78
4933,友輝,2014/02/05,2.73,3.8,3.55,0,2.19,54.38
4934,太極,2014/02/05,3.48,2.8,2.21,1.54,0,60.4
4935,茂林-KY,2014/02/05,3.71,4.64,4.61,2.91,6.28,64.73
4938,和碩,2014/02/05,1.47,2.11,1.93,1.08,1.2,77.83
4939,亞電,2014/02/05,11.09,10.61,12.23,5.49,3.03,19.43
4942,嘉彰,2014/02/05,3.51,5.61,6.29,4.49,2.26,56.16
4943,康控-KY,2014/02/05,2.37,1.75,3.08,0,6.43,85.74
4944,兆遠,2014/02/05,5.36,4.95,3.97,1.62,0,58.24
4946,辣椒,2014/02/05,3.59,4.23,1.92,2.64,0,48.24
4950,牧東,2014/02/05,6.3,6.87,6.49,2.77,6.83,44.67
4951,精拓科,2014/02/05,10.47,14.57,8.87,1.47,1.84,45.53
4952,凌通,2014/02/05,4.6,4.13,2.31,3.94,2.45,60.51
4953,緯軟,2014/02/05,5.75,6.38,5.6,0,0,55.88
4956,光鋐,2014/02/05,6.94,6.16,4.44,2.67,1.97,55.04
4958,臻鼎-KY,2014/02/05,2.11,3.14,2.38,2.09,0.96,81.98
4960,誠美材,2014/02/05,2.32,3.02,2.12,2.49,1.08,76.97
4961,天鈺,2014/02/05,6.67,4.44,4.19,1.58,1.38,64.79
4966,譜瑞-KY,2014/02/05,8.69,11.36,7.34,5.69,8.63,33.68
4967,十銓,2014/02/05,5.12,4.01,0.9,1.52,0,82.76
4968,立積,2014/02/05,9.88,12.06,5.67,1.68,0,48.69
4971,IET-KY,2014/02/05,7.6,17.53,4.88,9.24,3.21,19.43
4972,湯石照明,2014/02/05,12.85,14.1,10,0,5.09,31.71
4973,廣穎,2014/02/05,10.21,10.57,4.02,4.61,6.14,24.18
4974,亞泰,2014/02/05,6.38,5.96,3.95,0,2.96,48.54
4976,佳凌,2014/02/05,10.54,14.03,5.05,0.62,2.72,36.68
4977,眾達-KY,2014/02/05,4.75,5.63,0,0,7.89,58.13
4979,華星光,2014/02/05,5.28,8.32,10.84,3.44,7.3,15.87
4987,科誠,2014/02/05,10.57,26.74,10.74,2.51,0,16.39
4989,榮科,2014/02/05,0.74,0.8,0.72,0,0,92.26
4991,環宇-KY,2014/02/05,2.82,10.55,9.83,1.63,4.78,62.96
4994,傳奇,2014/02/05,3.32,2.15,2.33,1.03,3.64,75.64
4995,晶達,2014/02/05,3.63,6,4.25,12.2,5.04,54.37
4999,鑫禾,2014/02/05,3.9,7.22,6.15,4.72,6.94,49.95
5007,三星,2014/02/05,4.59,5.35,3.52,0.56,2.31,74.59
5009,榮剛,2014/02/05,8.69,6.97,2.41,2.88,2.43,34.77
5011,久陽,2014/02/05,0.77,9.33,3.2,2.32,8.64,69.15
5013,強新,2014/02/05,7.2,8.44,3.14,1.97,5.34,43.88
5014,建錩,2014/02/05,9.62,8.94,7.27,7.32,2.63,29.74
5015,華祺,2014/02/05,5.85,7.79,0.97,4.19,1.58,45.44
5016,松和,2014/02/05,3.76,2.87,0,2.49,1.81,66.58
5201,凱衛,2014/02/05,7.5,5.68,17.83,2,3.22,28.86
5202,力新,2014/02/05,7.99,12.37,5.81,3.53,2.89,29.48
5203,訊連,2014/02/05,5.97,5.18,2.21,3.42,3.45,42
5205,中茂,2014/02/05,16.45,6.17,8.56,5.32,0,11.89
5206,坤悅,2014/02/05,2.94,5.49,3.77,1.16,2.37,70.01
5209,新鼎,2014/02/05,2.86,6.82,0,0,4.06,54.47
5210,寶碩,2014/02/05,6.62,3.43,4.54,5.07,3.86,48.87
5211,蒙恬,2014/02/05,5.87,4.47,10.29,1.96,5.64,29.14
5212,凌網,2014/02/05,5.23,7.14,7.03,14.99,7.78,33.33
5213,亞昕,2014/02/05,3.08,2.94,1.94,1.1,0.74,75.18
5215,科嘉-KY,2014/02/05,1.69,8.7,7.66,2.46,3.2,55.8
5222,全訊,2014/02/05,6.58,6.32,2.25,2.53,10.21,54.77
5225,東科-KY,2014/02/05,4.73,6,3.96,2.43,3.06,69.14
5227,立凱-KY,2014/02/05,3.7,4.08,2.77,4.49,2.49,66.97
5230,雷笛克光學,2014/02/05,11.57,17.47,10.89,0,6.41,31.73
5234,達興材料,2014/02/05,6.9,10.68,4.44,3.01,3.2,57.03
5243,乙盛-KY,2014/02/05,1.53,1.21,1.38,0.37,0.58,79.74
5244,弘凱,2014/02/05,5.32,7.84,12.27,15.09,6.74,47.52
5245,智晶,2014/02/05,4.04,8.31,3.87,3.77,2.62,74.02
5251,天鉞電,2014/02/05,2.41,14.7,3.48,2.92,0,19.43
5258,虹堡,2014/02/05,7.01,12.18,7.83,3.86,3.18,57.59
5263,智崴,2014/02/05,19.16,7.63,7.13,12.52,3.25,19.27
5269,祥碩,2014/02/05,3.96,4.31,3.37,0,0,61.25
5272,笙科,2014/02/05,8.9,13.32,12.32,4.3,3.86,22.78
5274,信驊,2014/02/05,13.17,20.76,9.43,6.41,11.24,14.98
5278,尚凡,2014/02/05,5.09,19.52,3.85,0,6.26,38.3
5283,禾聯碩,2014/02/05,1.29,2.93,1.66,2.33,1.7,88.42
5285,界霖,2014/02/05,6.83,5.16,6.39,5.74,1.49,67.38
5287,數字,2014/02/05,0.32,2.98,1.58,0,2.93,78.49
5289,宜鼎,2014/02/05,11.19,14.25,8.97,4.95,6.58,27.95
5291,邑昇,2014/02/05,7.23,17.8,11.33,13.82,3.39,32.64
5299,杰力,2014/02/05,2.86,2.01,0,2.01,2.78,84.67
5301,寶得利,2014/02/05,6.63,17.75,7.79,8.74,0,0
5302,太欣,2014/02/05,5.45,5.7,2.72,3.4,1.63,53.46
5306,桂盟,2014/02/05,4.66,7.21,5.73,0,1.48,55.16
5309,系統電,2014/02/05,7.01,6.73,4.01,2.86,3.67,28.65
5310,天剛,2014/02/05,4.12,7.86,4.09,4.07,0,58.34
5312,寶島科,2014/02/05,2.98,7.94,2.5,4.37,4.24,60.83
5314,世紀,2014/02/05,7.08,2.87,5.61,2.07,7.5,24.27
5315,光聯,2014/02/05,10.54,8.9,2.09,2.14,1.8,23
5321,美而快,2014/02/05,4.9,1.35,1.63,0,0,78.95
5324,士開,2014/02/05,5.31,5.64,4.47,0.88,2.22,46.2
5328,華容,2014/02/05,4.53,3.57,3.27,2.35,2.37,53.13
5340,建榮,2014/02/05,5.96,5.42,1.94,4.01,1.35,57.09
5344,立衛,2014/02/05,2.98,4.32,0.66,0.94,0,70.85
5345,天揚,2014/02/05,8.26,6.93,5.58,4.19,3.65,20.45
5347,世界,2014/02/05,1.26,2.12,1.95,2.11,1.05,84.15
5348,系通,2014/02/05,7.35,7.58,2.3,5.33,3.78,51.24
5351,鈺創,2014/02/05,8.59,6.31,3.33,2.37,1.64,27.03
5353,台林,2014/02/05,5.16,7.8,5.95,3.05,2.86,46.6
5355,佳總,2014/02/05,7.78,10.32,4,1.33,3.34,37.7
5356,協益,2014/02/05,9.58,5.92,4.2,4.34,2.03,26.56
5364,力麗店,2014/02/05,0,6,0,0,0,0
5371,中光電,2014/02/05,3.26,3.5,2.89,2.85,2.58,54.68
5381,合正,2014/02/05,11.23,10.51,3.25,3.91,1.43,19.33
5383,金利,2014/02/05,4.93,8.3,2.63,2.16,0,48.36
5386,青雲,2014/02/05,7.46,5.2,3.97,11.58,7.46,49
5388,中磊,2014/02/05,5.31,6.18,4.26,6.15,3.6,44.44
5392,能率,2014/02/05,4.14,4.49,1.24,2.65,0,47.06
5398,慕康生醫,2014/02/05,7.17,13.62,8.56,6.87,19.73,21.05
5403,中菲,2014/02/05,7.97,4.56,8.56,4.56,2.32,35.08
5410,國眾,2014/02/05,7.59,8.03,2.58,2.33,2.11,26.46
5425,台半,2014/02/05,5.39,7.36,4.02,5.19,3.54,41.42
5426,振發,2014/02/05,7,4.57,2.39,3.49,1.21,40.22
5432,新門,2014/02/05,3.22,8.25,5.26,0,0,66.94
5434,崇越,2014/02/05,6.85,6.39,4.83,4.06,9.3,25.58
5438,東友,2014/02/05,5.96,5.92,5.56,5.05,0.81,45.02
5439,高技,2014/02/05,9.56,8.92,1.21,7.85,1.15,30.37
5443,均豪,2014/02/05,5.94,6.79,3.17,0.82,3.13,28.28
5450,南良,2014/02/05,6.71,7.25,5.77,1.42,3.52,39.93
5452,佶優,2014/02/05,6.1,4.44,4.35,0.48,0.55,52
5455,昇益,2014/02/05,5.72,9.5,7.85,1.75,2.26,14.05
5457,宣德,2014/02/05,6.06,5.11,4.23,2.03,1,58.35
5460,同協,2014/02/05,7.83,10.18,8.25,5.1,2.5,16.24
5464,霖宏,2014/02/05,4.2,5.94,0.86,4.52,7.6,53.23
5465,富驊,2014/02/05,2.2,2.68,0.87,3.6,1.16,77.65
5468,凱鈺,2014/02/05,6.41,7.82,2,0,2.1,54.11
5469,瀚宇博,2014/02/05,4.63,2.9,1.7,0.79,0.73,59.82
5471,松翰,2014/02/05,4.7,6.36,3.91,6.39,1.48,36.83
5474,聰泰,2014/02/05,5.36,6.4,3.21,4.29,5.55,42.3
5475,德宏,2014/02/05,8.46,7.7,3.67,2.3,2.12,35.39
5478,智冠,2014/02/05,3.81,3.42,6.49,2.32,6.29,35.45
5481,新華,2014/02/05,3.07,5.14,3.18,1.35,0.96,72.34
5483,中美晶,2014/02/05,4.13,4.78,2.91,3.45,3.97,40.71
5484,慧友,2014/02/05,7.9,7.54,6.36,1.64,3.01,36.59
5487,通泰,2014/02/05,6.28,14.07,8.9,8.63,11.11,12.15
5488,松普,2014/02/05,6.9,9.07,6.02,6.73,0.98,36.03
5489,彩富,2014/02/05,4.77,3.82,5.21,1.93,4.1,67.38
5490,同亨,2014/02/05,3.98,10.12,4.48,6.81,1.87,39.82
5493,三聯,2014/02/05,11.24,7.72,7.19,5.32,9.21,19.46
5498,凱崴,2014/02/05,7.12,7.67,6.59,5.05,2.73,48.29
5508,永信建,2014/02/05,1.3,1.3,0.74,0.34,0,86.76
5511,德昌,2014/02/05,5.3,7.24,3.52,5.84,5,54.64
5512,力麒,2014/02/05,6.2,5.89,3.17,2.2,1.99,53.62
5514,三豐,2014/02/05,1.73,1.75,2.61,3.04,6.46,72.58
5515,建國,2014/02/05,6.69,6.17,4.41,2.05,0.99,46.47
5516,雙喜,2014/02/05,2.85,8.03,3.7,1.97,7.03,63.95
